-1676,-178,1021,1919,2218,1919,1021,-178,-777,-777,-777,-477,122,721,721,422,-477,-178,-178,422,422,422,422,122,122,-178,-178,-178,122,122,122,122,-11862,-22647,-8267,4615,13003,15999,13303,7611,422,-4971,-7368,-7068,-4672,-1076,1919,3416,4016,2218,1021,-178,-777,-1076,-777,-477,422,721,1021,721,422,422,-178,-178,-178,-1975,-23546,-11862,721,10607,14801,13603,8809,2218,-3473,-6769,-7068,-5271,-1975,1021,3117,4016,2518,1021,122,-477,-1076,-777,-477,-178,422,721,721,721,422,122,-178,-178,122,-19951,-15457,-3174,7611,13303,13902,10307,4016,-1676,-5570,-6769,-5570,-2874,122,2518,3416,3117,1320,422,-477,-777,-1076,-777,-178,422,422,721,721,422,122,122,422,-178,-10663,-19352,-6769,4315,11805,14202,11506,6113,122,-4372,-6469,-6170,-4072,-777,1620,3117,3416,1620,721,-178,-777,-777,-777,-178,422,721,721,422,422,422,122,-178,-178,-1676,-23246,-11562,422,10307,14801,13603,8510,1919,-3473,-6769,-7068,-5271,-1975,1021,2817,3716,2518,1021,-178,-777,-1076,-1076,-477,-178,422,721,721,422,-178,-178,-178,-477,-178,-19651,-15157,-3174,7012,12704,13603,10008,4016,-1975,-5570,-6769,-5570,-2874,-178,2218,3416,2817,1021,422,-477,-1076,-1076,-777,-477,122,422,422,422,422,122,-178,-178,-477,-10963,-20250,-7368,4016,11805,14202,11805,6412,122,-4672,-7068,-6469,-4372,-1076,1620,3416,3416,1620,721,-178,-777,-1076,-777,-477,-178,721,721,422,422,122,-178,-178,-477,-2275,-22647,-11263,721,10008,13902,12704,7910,1919,-3174,-6469,-6769,-4971,-1975,1021,2817,3416,2218,1021,422,-777,-1076,-777,-777,122,422,422,721,422,122,-178,-178,-477,-178,-20550,-16056,-3174,7611,13603,14501,10307,4315,-1676,-5870,-7068,-5870,-3174,122,2518,3416,3117,1620,122,-777,-1076,-1076,-777,-178,422,721,721,721,422,122,-178,-178,-178,-12161,-21449,-7668,4615,13003,15400,12704,6712,-178,-4971,-7368,-6769,-4372,-1076,1919,3416,3716,1919,721,-178,-777,-1076,-777,-477,422,721,721,721,422,422,-178,-477,-178,-1975,-22947,-11562,721,10008,14202,13003,8510,2218,-3174,-6469,-6769,-4971,-1975,1021,2817,3416,2518,1021,-178,-777,-1076,-777,-477,-178,422,422,721,422,122,-178,-477,-477,-178,-1376
-2874,-777,721,2218,2518,2218,1620,721,-178,-777,-777,-477,122,422,721,1021,-178,-178,122,422,422,721,721,422,422,422,422,422,122,422,422,422,122,-22947,-15157,-1676,9408,15400,15101,10307,3716,-2275,-6170,-7068,-5570,-2574,721,3117,4016,3416,1620,721,-477,-777,-777,-477,-178,721,1021,1021,721,721,422,-178,-178,122,-16356,-18453,-4971,6113,13303,14801,11506,5813,-477,-4971,-6769,-6170,-3174,-477,2518,3716,3716,1919,721,-178,-777,-777,-477,-178,422,1021,1021,1021,721,422,422,122,122,-4971,-20850,-8566,2817,11206,14202,12404,7311,1620,-3773,-6469,-6170,-4372,-1376,1620,3117,3416,2218,1021,122,-777,-777,-477,122,422,721,1021,1021,721,422,422,422,122,-178,-22048,-13060,-1076,8809,13603,13603,9109,3117,-2275,-5870,-6769,-5271,-2275,422,2817,3716,2817,1620,422,-777,-777,-777,-477,122,422,721,721,422,422,-178,-178,-178,-178,-15757,-17554,-5271,6113,12704,14202,10906,5214,-477,-4971,-6769,-5870,-3473,-477,2218,3416,3416,1620,721,-477,-1076,-1076,-777,-178,422,422,721,721,721,422,122,122,-178,-5570,-21449,-9165,2817,11206,14202,12404,7311,1620,-3773,-6469,-6469,-4372,-1376,1620,3117,3416,2218,1021,122,-777,-777,-477,-178,122,721,721,721,422,422,422,122,-178,-178,-21748,-13060,-1076,8809,13603,13303,9109,3416,-2275,-5870,-6769,-5271,-2275,721,2817,3716,2817,1320,422,-477,-777,-777,-178,122,721,721,721,721,422,422,-178,-178,122,-15757,-17554,-4971,6113,12704,13902,10906,5214,-777,-4971,-6769,-5870,-3174,-477,2218,3716,3416,1620,422,-178,-777,-1076,-777,-178,422,721,721,721,422,422,-178,-178,-178,-5570,-21748,-9165,2817,11506,14501,13003,7611,1320,-3773,-6769,-6769,-4372,-1376,1320,3117,3716,2218,1021,122,-777,-777,-777,-178,122,721,1021,721,721,422,422,-178,-178,-477,-21449,-13060,-1076,8510,13303,13303,8809,3117,-2275,-5870,-6469,-4971,-2275,721,2817,3416,2817,1320,422,-477,-777,-777,-477,122,721,721,721,422,422,122,-178,-178,-178,-15157,-16955,-4971,5514,12105,13603,10906,5214,-777,-4672,-6469,-5870,-3473,-477,1919,3117,3117,1320,422,-477,-777,-1076,-777,-477,422,422,721,721,422,-178,-178,-178,-178,-777
-4372,-1676,-178,1021,1620,1919,1320,422,-477,-777,-1076,-777,-477,122,122,721,122,-477,-477,122,422,422,422,122,-178,-178,-477,-477,-178,-178,122,122,-178,-13060,-20250,-6469,4615,11805,14501,11805,6113,-178,-4672,-7068,-6170,-3773,-1076,1620,3416,3716,1620,422,-477,-1076,-1076,-777,-777,122,422,721,721,422,122,-178,-178,-178,-3174,-22348,-10663,1620,10307,14501,12704,7910,1620,-3773,-6769,-6769,-4672,-1975,1021,2817,3416,2218,721,122,-777,-1076,-1076,-777,122,422,721,721,422,122,122,-178,-178,-178,-19651,-13659,-1975,7611,12105,12404,8809,3416,-1975,-5570,-6469,-5271,-2275,422,2218,3117,2817,1021,422,-777,-777,-1076,-477,-178,422,422,422,422,122,-178,-178,-178,-477,-12161,-17554,-5870,4315,11206,13003,10307,5214,-477,-4372,-6170,-5570,-3473,-477,1620,3117,2817,1320,422,-477,-777,-777,-777,-477,422,422,422,422,422,-178,-178,-178,-178,-3473,-23546,-10963,1620,10906,14801,13603,8210,1620,-3773,-6769,-7068,-4971,-1975,1021,3117,3716,2218,721,122,-777,-1076,-777,-477,-178,422,721,721,721,122,122,-178,-178,-178,-20850,-14259,-2275,7910,13303,13303,9408,3716,-2275,-5870,-6769,-5570,-2874,122,2518,3416,2817,1320,122,-777,-777,-777,-477,-178,422,422,721,422,422,-178,-178,-178,-178,-13659,-19651,-6469,5214,12404,14501,11805,6113,-178,-4971,-7068,-6469,-3773,-777,1620,3416,3416,1620,422,-477,-1076,-1076,-777,-477,422,422,721,721,422,122,-178,-477,-178,-3174,-22647,-10663,1620,10607,14501,12704,7910,1620,-3773,-6769,-6769,-4971,-1975,1021,2817,3416,2218,1021,-178,-777,-1076,-1076,-477,122,422,721,721,422,422,-178,-178,-178,-178,-21149,-14259,-2275,7611,13303,13603,9408,3716,-2275,-5570,-6769,-5570,-2874,122,2218,3416,2817,1320,422,-777,-1076,-1076,-477,-178,422,422,422,422,422,422,-178,-178,-178,-13659,-19651,-6469,5214,12704,14501,11506,6113,-477,-4971,-7068,-6469,-3773,-777,1919,3416,3416,1620,721,-477,-777,-1076,-777,-477,-178,422,721,422,422,422,-178,-477,-477,-3174,-22048,-10663,1320,10008,13603,12404,7611,1620,-3773,-6469,-7068,-4971,-1975,422,2518,3117,1919,721,-178,-1076,-1376,-1376,-777,-477,422,721,422,422,-178,-178,-178,-477,-178
-1975,-1076,721,1919,1919,1620,721,-178,-777,-1076,-777,-777,122,422,422,721,-477,-477,-178,422,422,422,422,122,-178,-178,-477,-178,122,-178,122,122,-5870,-24145,-11263,1919,12105,15999,14202,8510,1320,-4372,-7068,-7368,-5271,-1975,1320,3416,4016,2218,1021,-178,-1076,-1076,-1076,-777,122,422,721,721,721,122,122,-178,-477,-477,-22048,-13360,-1376,8510,13603,13303,8809,3117,-2574,-6170,-6769,-5570,-2574,422,2218,3416,2518,1021,422,-477,-1076,-777,-777,-178,422,721,721,422,422,122,-178,-178,-178,-15757,-16955,-4971,5813,12404,13603,10607,4914,-777,-4971,-6769,-5870,-3473,-777,1919,3117,3117,1320,422,-477,-1076,-777,-777,-477,122,422,721,422,422,122,-178,-178,-477,-5870,-23546,-10364,2518,12105,15700,13603,7910,1320,-4372,-7368,-7368,-4971,-1676,1320,3117,3716,2218,721,-477,-1076,-1376,-777,-477,122,422,721,721,422,422,122,-178,-477,-477,-22947,-13959,-1376,8809,13902,13902,9109,3117,-2574,-6469,-7368,-5570,-2574,422,2518,3716,2817,1021,-178,-777,-1076,-1076,-777,-178,422,721,422,422,422,422,-178,-178,-178,-16655,-18453,-5570,5813,13003,14501,11206,5214,-777,-5570,-7368,-6170,-3773,-477,1919,3416,3416,1620,422,-477,-1076,-1076,-777,-477,122,422,721,422,422,122,-178,-178,-477,-5570,-22048,-9465,2518,11206,14501,12404,7311,1021,-4072,-6769,-6769,-4672,-1676,1021,2817,3416,1919,721,-477,-777,-1076,-777,-777,122,422,422,422,422,122,-178,-178,-178,-477,-22348,-13360,-1076,8809,13902,13303,9109,2817,-2574,-6170,-7068,-5570,-2574,422,2218,3416,2518,1021,122,-777,-1076,-1076,-477,-178,422,721,721,422,422,-178,-477,-477,-178,-16056,-17854,-5570,5514,12404,13902,10607,4914,-1076,-5271,-6769,-6170,-3773,-777,1919,3117,3117,1320,422,-477,-1376,-1376,-777,-477,-178,422,422,422,-178,-477,-477,-477,-477,-5870,-22048,-9765,2218,10607,13902,12105,7012,721,-4372,-6769,-7068,-4672,-1676,1021,2817,3117,1620,721,-477,-1076,-1376,-1376,-777,-178,422,422,422,422,-178,-477,-477,-477,-777,-23846,-14858,-1676,8809,14501,14202,9708,3117,-2574,-6769,-7668,-6170,-3174,-178,2518,3416,2817,1021,-178,-1076,-1376,-1076,-777,-178,422,422,422,422,-178,-477,-178,-178,-777,-1376
-1975,-477,1021,1919,1919,1620,721,-178,-777,-777,-1076,-477,-178,422,422,422,-477,-477,122,422,422,1320,721,422,422,-178,-178,-178,122,422,422,-477,-8267,-22048,-9165,3117,11506,14801,12704,7012,721,-4372,-6769,-6769,-4372,-1376,1620,3117,3716,1919,1021,-178,-1076,-1076,-777,-477,422,721,721,721,721,122,-178,-178,-178,-1076,-21449,-11562,-178,9109,13303,12704,8210,2518,-2874,-5870,-6469,-4971,-1975,422,2518,3117,2518,1021,122,-777,-1076,-1076,-777,122,422,721,721,422,422,122,-178,-178,-178,-19352,-18153,-4372,7012,13902,14801,11206,5214,-1376,-5570,-7368,-6469,-3473,-477,2218,3716,3416,1620,422,-477,-1076,-1076,-777,-178,422,721,721,721,422,122,-178,-178,-178,-7668,-19651,-7668,3117,10906,13303,11506,6412,721,-4072,-6170,-6170,-4072,-1076,1320,3117,3416,1919,721,-178,-777,-777,-777,-477,422,422,721,721,422,122,-477,-178,-178,-777,-22048,-12161,-178,9109,13603,13003,8510,2218,-2874,-6170,-6469,-4971,-1975,721,2817,3416,2518,721,-178,-777,-1076,-777,-477,-178,422,721,721,422,422,122,-178,-178,-178,-15757,-14558,-3473,5813,11506,12105,9109,4016,-1076,-4672,-6170,-4971,-2874,-477,1919,3117,2817,1021,422,-477,-777,-777,-477,-178,122,721,721,721,422,-178,-178,-178,122,-7668,-19951,-7967,3117,10906,13603,11506,6712,422,-4072,-6469,-6170,-4072,-1376,1320,3117,3117,1620,721,-178,-777,-1076,-777,-178,-178,422,721,422,422,122,-178,-178,-178,-777,-22048,-12161,-178,9109,13902,12704,8809,2518,-2874,-6170,-6769,-4971,-2275,422,2518,3416,2518,1021,-178,-777,-1076,-777,-777,-178,422,721,721,422,422,122,-477,-178,-178,-16955,-15757,-3773,6113,12105,13003,10008,4315,-1076,-5271,-6469,-5570,-3174,-477,1919,3117,3117,1021,422,-477,-777,-777,-777,-178,122,422,422,422,122,122,-178,-178,-477,-8267,-20850,-8267,3416,11506,13902,11805,6412,422,-4372,-6769,-6469,-4372,-1376,1320,2817,3117,1620,422,-477,-777,-1376,-777,-777,-178,422,422,422,122,-178,-178,-477,-477,-1076,-25344,-14259,-477,10307,15400,14801,9408,2817,-3174,-7068,-7967,-6170,-2874,422,2817,3716,2817,1021,-178,-777,-1676,-1376,-777,-477,422,721,422,422,122,-178,-178,-477,-477,-1676
-2574,-1076,422,1919,1919,1620,1021,422,-777,-1076,-777,-777,-477,122,721,422,-777,-477,122,122,422,422,422,122,122,-178,-178,-178,-178,-178,122,122,-777,-20550,-12761,-1076,8510,13303,12704,8210,2817,-2574,-5870,-6469,-4971,-2275,422,2518,3416,2518,1021,-178,-777,-1076,-777,-777,-178,422,721,721,422,122,122,-178,-178,-178,-17854,-16655,-4372,6412,12704,14202,10607,4914,-1376,-5570,-6769,-5870,-3473,-777,1919,3416,3117,1320,122,-477,-1076,-1076,-777,-178,122,721,721,422,422,422,-178,-178,-178,-7668,-20850,-8566,3117,11206,13902,12105,6712,422,-4372,-6469,-6469,-4372,-1376,1620,3117,3416,1919,721,-178,-777,-777,-1076,-477,122,422,721,422,422,422,-477,-477,-477,-777,-22348,-12461,-477,9109,13603,13003,8809,2817,-2874,-6170,-6769,-4971,-2275,721,2817,3416,2518,1021,422,-777,-777,-1076,-777,-178,422,721,721,422,422,122,-178,-178,-178,-17854,-16655,-4372,6412,12704,13902,10307,4615,-1076,-5570,-6769,-5870,-3174,-477,1919,3416,3117,1320,422,-777,-1076,-1076,-777,-178,122,422,721,422,422,122,-178,-178,-178,-7368,-20850,-8267,3117,11206,14202,12105,6412,721,-4072,-6469,-6469,-4372,-1376,1620,3117,3416,1919,721,-178,-777,-777,-777,-477,122,422,422,422,422,422,-178,-477,-178,-777,-22048,-12161,-477,8809,13603,12704,8809,2518,-2874,-5870,-6469,-4971,-2275,721,2518,3416,2518,1021,122,-777,-1076,-777,-777,-178,422,422,721,422,-178,-178,-178,-178,-178,-18752,-17854,-4672,6712,13603,14801,11206,5214,-1076,-5570,-7368,-6170,-3473,-477,2218,3416,3416,1620,422,-477,-1076,-1076,-777,-178,422,721,721,721,422,122,-178,-178,-477,-7068,-18752,-7668,2817,10307,12704,10906,6113,422,-4072,-6170,-5870,-4072,-1076,1320,2817,3117,1620,422,-477,-777,-777,-477,-178,122,422,721,422,122,-178,-178,-178,-477,-777,-23846,-13360,-777,9708,14801,13902,9109,2817,-3174,-6769,-7368,-5570,-2874,422,2518,3416,2518,1021,-178,-1076,-1376,-1376,-1076,-477,122,422,422,422,122,-178,-477,-477,-477,-20550,-19951,-4971,7012,14801,15999,12105,5514,-1376,-6469,-8267,-7068,-4372,-777,2218,3716,3416,1620,422,-1076,-1376,-1376,-1076,-777,122,422,422,422,422,-178,-477,-477,-477,-1076
-4072,-1376,-178,1320,1620,1320,721,-178,-777,-1376,-1376,-1076,-477,-178,122,422,-477,-477,-178,-178,122,422,122,122,-178,-477,-477,-477,-477,-178,-178,-477,-477,-20850,-16356,-3174,7311,13303,13902,10008,3716,-1676,-6170,-7368,-6170,-3174,-178,2218,3416,2817,1021,122,-777,-1376,-1376,-777,-477,-178,422,422,422,122,-178,-477,-477,-477,-11862,-18453,-6170,4016,11206,13003,10607,5214,-477,-4672,-6469,-6170,-4072,-1076,1320,2817,2817,1320,122,-477,-1076,-1076,-777,-777,-178,422,422,422,122,-178,-178,-477,-477,-2874,-22348,-10963,1021,10008,13303,12404,7611,1620,-3773,-6469,-6769,-4971,-1975,721,2518,3117,1919,721,-477,-1076,-1076,-1076,-477,-477,122,422,122,122,-178,-178,-477,-777,-477,-21748,-15757,-2874,7611,13603,13902,10008,3716,-1975,-5870,-7368,-6170,-3174,-178,2218,3117,2817,1021,122,-777,-1376,-1376,-1076,-777,-178,422,422,422,122,-178,-477,-477,-477,-12761,-20250,-7068,4615,12404,14202,11506,5813,-477,-4971,-7068,-6769,-4372,-1076,1620,3117,3117,1320,422,-477,-1376,-1376,-1076,-477,-178,422,422,422,122,-178,-477,-477,-477,-2874,-22348,-10663,721,10008,13303,12404,7611,1320,-3473,-6769,-6769,-4971,-1975,721,2817,3117,1919,721,-477,-777,-1076,-1076,-777,-178,122,422,422,122,-477,-477,-477,-777,-477,-20550,-14858,-2874,7311,12404,13003,9109,3416,-1975,-5870,-6769,-5570,-3174,-178,1919,3117,2817,1021,-178,-777,-1376,-1076,-1076,-477,-178,422,422,122,-178,-477,-777,-777,-477,-12161,-19052,-6769,4315,11206,13303,10607,5214,-477,-4971,-7068,-6469,-4372,-1376,1320,2817,2817,1320,122,-777,-1376,-1676,-1076,-777,-178,122,422,122,122,-178,-477,-777,-777,-3174,-21149,-10064,721,8809,12704,11506,6712,1320,-3773,-6469,-6469,-4971,-1975,422,2218,2817,1620,422,-477,-1076,-1376,-1076,-777,-477,122,122,422,122,-477,-178,-777,-777,-777,-20550,-15157,-3174,7012,12704,13003,9109,3416,-1975,-5870,-7068,-5870,-3174,-178,1919,3117,2817,721,-178,-777,-1376,-1376,-1076,-777,-178,122,422,122,-178,-477,-477,-477,-477,-12761,-20850,-7668,4615,12404,14801,11805,6113,-477,-5271,-7668,-6769,-4672,-1376,1320,3117,3117,1620,422,-777,-1676,-1376,-1376,-777,-178,-178,422,422,122,-178,-477,-477,-777,-777
-2874,-777,721,1919,2518,1919,1320,422,-178,-777,-777,-477,-178,422,721,721,-178,-178,122,422,422,422,422,422,122,122,122,422,422,122,122,721,-178,-21449,-13959,-1676,8809,14501,13902,9408,3416,-2275,-6170,-6769,-5570,-2574,721,2817,3716,3117,1320,422,-178,-777,-777,-178,122,422,721,1021,721,422,422,122,-178,-178,-16655,-17554,-4672,6113,13003,14202,10906,5214,-777,-5271,-6769,-6170,-3174,-477,1919,3416,3416,1620,422,-477,-777,-1076,-477,-477,422,422,721,422,422,122,-178,-477,-178,-6170,-21748,-8866,2817,11206,14202,12404,7311,1021,-4072,-6469,-6769,-4372,-1376,1320,3117,3416,1919,721,-178,-777,-1076,-777,-477,122,422,721,721,422,422,122,-178,-178,-477,-24145,-14259,-1076,9408,15101,14801,10008,3416,-2874,-6769,-7368,-5570,-2574,422,2817,3716,2817,1320,422,-777,-1076,-1076,-477,-178,422,721,721,721,422,122,-178,-477,-477,-16655,-17554,-4971,6113,12704,14202,10906,5214,-1076,-5271,-7068,-5870,-3473,-477,2218,3416,3416,1620,422,-477,-777,-777,-777,-178,422,422,721,721,422,422,-178,-178,-178,-5870,-20250,-8267,2817,10906,13603,11805,6712,721,-3773,-6170,-6170,-4372,-1376,1320,2817,3416,1620,721,-477,-777,-777,-777,-477,422,422,422,721,422,422,122,-178,-178,-477,-21149,-12461,-777,8510,13003,12404,8510,2817,-2275,-5870,-6469,-4971,-2275,422,2518,3416,2518,1021,422,-777,-777,-777,-777,122,422,721,721,422,122,122,-178,-178,-178,-17255,-18153,-5271,6113,13003,14501,11206,5214,-1076,-5271,-7068,-6170,-3473,-477,1919,3117,3416,1620,422,-477,-777,-1076,-777,-477,122,422,721,422,422,122,-178,-178,-178,-5570,-19352,-8267,2218,10008,13003,11206,6412,721,-3773,-5870,-5870,-4072,-1376,1320,2817,3117,1620,721,-178,-777,-777,-777,-477,122,422,721,422,422,422,122,122,-178,-477,-24445,-14259,-1076,9708,15101,14801,10008,3117,-2874,-6769,-7368,-5870,-2874,721,2817,3716,3117,1320,422,-777,-1376,-777,-777,-178,422,721,721,721,422,122,-477,-178,-178,-17554,-18752,-5271,6412,13303,14801,11506,5514,-777,-5271,-7068,-6469,-3773,-477,1919,3716,3716,1620,422,-477,-777,-1076,-777,-477,122,422,721,721,422,122,122,-178,-477,-777
-4372,-1676,122,1021,1620,1620,1320,422,-777,-1076,-1376,-1076,-477,-178,122,422,-178,-777,-477,-178,122,422,422,122,122,-178,-178,-477,-178,122,-178,-178,122,-15457,-19052,-5570,5214,12105,13902,10906,5214,-777,-5271,-7068,-6469,-4072,-777,1620,3117,3416,1320,422,-477,-1076,-1376,-1076,-477,122,422,422,422,122,-178,-477,-477,-477,-5271,-20850,-8866,1919,10008,13003,11206,6712,1021,-3773,-6170,-6469,-4372,-1676,1320,2817,3117,1620,422,-477,-1076,-1076,-777,-477,-178,422,422,422,422,-178,-178,-178,-477,-477,-19951,-12461,-1676,7311,12105,11805,8210,2817,-2574,-5570,-6469,-5271,-2574,122,2218,2817,2218,1021,-178,-777,-1076,-777,-777,-178,422,422,422,422,122,-178,-477,-477,-477,-15757,-18453,-5570,5514,12404,13902,10906,5214,-777,-5570,-7068,-6469,-3773,-777,1919,3117,3117,1320,122,-477,-1076,-1376,-1076,-477,122,422,422,422,122,-178,-477,-477,-477,-5570,-22348,-9765,1919,10906,14202,12404,7311,1021,-4072,-6769,-6769,-4672,-1975,1021,2817,3416,1620,721,-477,-1076,-1376,-1076,-477,-477,122,422,422,122,122,-178,-477,-178,-477,-21449,-13360,-1676,8210,13003,12704,8809,2817,-2574,-5870,-6769,-5570,-2874,122,2218,2817,2218,721,-178,-777,-1076,-1076,-777,-178,122,422,422,122,122,-178,-477,-777,-477,-16655,-19352,-6170,5514,13003,14501,11206,5214,-1076,-5570,-7668,-6769,-4072,-1076,1919,3117,3117,1320,122,-777,-1376,-1376,-1076,-777,-178,122,422,422,-178,-477,-477,-477,-777,-4971,-20850,-9165,1919,10008,12704,11206,6412,721,-4072,-6469,-6469,-4672,-1975,1021,2518,2817,1320,122,-477,-1076,-1376,-1376,-777,-477,-178,422,422,-178,-178,-477,-477,-477,-777,-23546,-14558,-1975,8809,14202,13902,9408,3117,-2874,-6769,-7668,-6170,-3174,122,2218,3117,2518,721,-178,-1076,-1376,-1376,-777,-477,122,422,422,422,-178,-477,-477,-477,-777,-17255,-20250,-6469,5813,13303,14801,11805,5214,-1076,-5870,-7668,-7068,-4372,-1076,1919,3416,3416,1320,422,-777,-1376,-1376,-1076,-777,-178,422,422,422,-178,-477,-477,-777,-777,-5570,-23246,-10364,1919,10906,14501,12704,7611,1021,-4372,-7068,-7368,-5271,-1975,721,2817,3416,2218,721,-477,-1076,-1376,-1376,-777,-477,122,422,422,422,-178,-477,-777,-477,-477
-1975,-777,1021,2218,2518,2218,1021,422,-477,-777,-477,-477,122,721,1021,1021,-178,-178,422,422,721,721,422,422,422,122,422,122,422,422,422,422,-2275,-20250,-10963,422,10008,13603,12404,7910,2218,-3174,-6170,-6170,-4672,-1676,1021,2817,3416,2218,1021,-178,-477,-777,-1076,-477,122,422,422,422,422,422,122,-178,-178,-178,-21748,-16056,-2874,8210,14501,14801,10607,4315,-1676,-6170,-7368,-5870,-3174,122,2518,3716,3117,1620,422,-477,-1076,-1076,-777,-178,422,1021,1021,721,422,122,-178,122,-178,-12461,-19651,-6769,4914,12404,14801,11805,6113,-178,-4672,-6769,-6170,-4072,-777,2218,3416,3716,1620,721,-178,-777,-777,-777,-178,422,721,1021,721,422,422,122,-178,-178,-2275,-22048,-10364,1320,10307,13902,12704,7910,1919,-3174,-6170,-6469,-4372,-1676,1021,3117,3716,2218,1021,122,-777,-777,-777,-477,422,422,721,422,721,422,122,122,-178,122,-20250,-14558,-2275,7611,13303,13603,10008,4016,-1975,-5570,-6769,-5570,-2874,122,2518,3416,3117,1620,422,-477,-777,-777,-477,-178,422,721,721,721,422,422,-178,-178,-178,-11862,-18752,-6469,4615,12105,13902,11206,5813,122,-4672,-6469,-6170,-3773,-777,1620,3416,3416,1620,1021,-178,-777,-777,-477,-178,422,721,1021,721,422,422,-178,-178,-178,-2275,-22048,-10364,1320,10008,14202,12704,7910,1919,-3174,-6170,-6469,-4672,-1676,1021,2817,3416,2218,1021,122,-777,-1076,-777,-477,422,422,721,721,422,422,422,122,122,122,-20850,-15157,-2275,7910,13603,13902,10008,4016,-1975,-5570,-6769,-5570,-3174,422,2218,3716,3117,1320,422,-477,-1076,-777,-477,-178,422,721,721,422,422,122,-178,122,-178,-11263,-17854,-5870,4315,11206,13003,10607,5514,-178,-4372,-6170,-5570,-3773,-477,1919,3117,3117,1620,721,-178,-777,-777,-777,-178,422,721,721,721,422,422,-178,-178,-178,-2275,-23246,-10963,1320,10906,14801,13303,8510,1919,-3174,-6469,-6769,-4672,-1676,1320,3117,4016,2518,1320,122,-777,-1076,-777,-477,122,721,721,1021,721,422,122,122,-178,122,-20250,-15157,-2574,7611,13303,13902,10008,4016,-1676,-5570,-6769,-5570,-2874,122,2518,3416,3117,1320,422,-477,-777,-777,-477,-178,422,721,1021,721,422,-178,122,-178,122,-1076
-1975,-477,1021,1919,2218,1919,721,-178,-777,-777,-1076,-178,422,422,422,422,-477,-477,122,422,721,422,422,422,-178,-178,422,122,422,422,422,422,-7668,-21149,-9165,2817,11206,14801,12704,7311,1021,-4372,-6769,-6769,-4372,-1376,1620,3117,3416,1919,1021,-477,-1076,-1076,-777,-477,-178,422,422,422,122,-178,-178,-477,-178,-1076,-22947,-12761,-477,9109,13902,13303,8510,2518,-2874,-6469,-7068,-5271,-2574,422,2518,3416,2218,1021,-178,-777,-1376,-1076,-777,-477,422,422,721,422,122,-178,-178,-477,-178,-16955,-15757,-4072,6113,11805,13003,9408,4315,-1076,-5271,-6769,-5570,-3174,-477,1919,3117,2817,1021,422,-178,-777,-777,-777,-178,122,422,721,422,422,122,-178,-477,-477,-7668,-19651,-7967,2817,10607,13303,11506,6113,422,-4072,-6469,-6170,-4072,-1376,1320,2817,3117,1620,721,-477,-777,-777,-777,-178,-178,422,422,422,422,122,-178,-178,-477,-777,-24445,-13360,-178,10008,14801,14202,9408,2817,-3174,-6769,-7368,-5570,-2574,721,2817,3716,2817,1021,122,-777,-1076,-1076,-777,-178,422,721,422,721,122,-178,-178,-178,-178,-18153,-16955,-4372,6412,13003,14202,10307,4615,-1376,-5570,-7068,-6170,-3473,-477,1919,3416,3117,1320,422,-477,-1076,-1076,-777,-178,122,422,422,422,422,-178,-178,-477,-178,-7068,-18752,-7668,2817,10008,12404,10607,6113,422,-4072,-6170,-5870,-3773,-1076,1320,2817,3117,1620,721,-477,-777,-777,-777,-477,122,422,422,422,422,122,-178,-178,-477,-1076,-21449,-11862,-477,8510,13003,12404,8210,2518,-2874,-5870,-6769,-4971,-2275,721,2518,3117,2518,721,-178,-777,-1076,-777,-777,-477,422,422,422,422,122,-178,-178,-178,-178,-17554,-16356,-4072,6412,12404,13603,10008,4315,-1376,-5271,-7068,-5870,-3174,-477,1919,3117,3117,1320,422,-477,-1076,-1076,-777,-178,122,721,721,422,422,122,-178,-178,-178,-8267,-22348,-8866,3117,12105,15101,12704,7012,721,-4372,-7068,-6769,-4672,-1376,1620,3117,3416,1919,721,-178,-1076,-1076,-1076,-777,122,422,721,422,422,122,-178,-477,-178,-777,-22348,-12461,-477,9109,13603,13003,8809,2817,-2874,-6170,-6769,-5271,-2574,422,2518,3416,2218,1021,122,-777,-1076,-1076,-777,-178,422,721,721,422,422,422,-477,-178,-178,-1376
